"","Country","Year","country.year","gdp_for_year....","gdp_per_capita....","male_suicide_rate","male_population","female_suicide_rate","female_population","population","total_suicide_rate"
"549","Cuba",2010,"Cuba2010","64,328,000,000",5997,0.000229232769103896,5365725,6.15657284111844e-05,5360125,10725849,0.000145349799349217
"550","Cuba",2011,"Cuba2011","68,990,000,000",6419,0.000226042979049258,5375084,5.88131068358697e-05,5372952,10748035,0.000142351601943983
"551","Cuba",2012,"Cuba2012","73,141,000,000",6791,0.000222847267539658,5384854,5.51462089395161e-05,5385683,10770536,0.000138897451343183
"552","Cuba",2013,"Cuba2013","77,148,000,000",7148,0.000222815821035519,5394590,5.53898388729965e-05,5398102,10792691,0.000138982946885072
"553","Cuba",2014,"Cuba2014","80,656,100,000",7459,0.000212261340159253,5403716,5.69347969026731e-05,5409697,10813412,0.000134462646942519
"554","Cuba",2015,"Cuba2015","87,132,800,000",8044,0.000223951626448687,5411883,5.55331393547861e-05,5420187,10832069,0.000139585521473321
"555","Cyprus",1999,"Cyprus1999","10,614,455,232",12389,4.64148044660325e-06,430897,2.3483108599984e-06,425838,856734,2.33444686448769e-06
"556","Cyprus",2000,"Cyprus2000","10,183,317,625",11635,1.81637782475133e-05,440437,2.29993974157877e-06,434794,875230,9.14045450910046e-06
"557","Cyprus",2004,"Cyprus2004","17,422,375,000",25227,1.77679330267378e-05,337687,8.50024509040011e-06,352931,690617,1.1583844591141e-05
"558","Cyprus",2005,"Cyprus2005","18,703,146,375",26671,3.79254211180414e-05,342778,1.67370085944539e-05,358487,701264,2.56679367542038e-05
"559","Cyprus",2006,"Cyprus2006","20,403,713,461",28600,3.72842175906939e-05,348673,2.19325300544201e-05,364755,713427,2.80337021166847e-05
"560","Cyprus",2007,"Cyprus2007","24,077,470,572",33048,4.49325870779496e-05,356089,1.34235755572797e-05,372479,728567,2.74511472520715e-05
"561","Cyprus",2008,"Cyprus2008","27,839,460,964",37267,8.77322849325284e-05,364746,2.87739674069424e-05,382290,747035,5.62222653557062e-05
"562","Cyprus",2009,"Cyprus2009","25,942,622,951",33816,6.95791797685154e-05,373675,2.03303168225748e-05,393501,767175,4.30149574738489e-05
"563","Cyprus",2010,"Cyprus2010","25,562,251,656",32477,8.10781829071498e-05,382347,2.22367172675522e-05,404736,787082,4.95501104078101e-05
"564","Cyprus",2011,"Cyprus2011","27,427,161,523",34249,6.69440553678833e-05,388384,1.45476410999956e-05,412438,800821,3.87102735817367e-05
"565","Cyprus",2012,"Cyprus2012","25,041,372,222",30752,8.87034845263107e-05,394573,7.14738381927602e-06,419734,814306,4.54374645403571e-05
"566","Cyprus",2013,"Cyprus2013","24,084,572,491",29624,0.000104014978156855,394174,1.43251425351682e-05,418844,813017,5.65793827189345e-05
"567","Cyprus",2014,"Cyprus2014","23,359,294,149",29024,8.2136366903151e-05,389596,3.37167408434965e-05,415224,804819,5.59131929042431e-05
"568","Cyprus",2015,"Cyprus2015","19,676,167,240",24718,8.29755014831871e-05,385656,2.43674811091103e-05,410383,796038,5.15050789032684e-05
"569","Cyprus",2016,"Cyprus2016","20,153,871,681",25098,9.33941173380342e-05,342634,1.62728633730391e-05,368712,711345,5.20141422235343e-05
"570","Czech Republic",1990,"Czech Republic1990","40,477,403,220",4168,0.000305137300089883,4702801,0.000112617537066445,5008101,9710901,0.000205748158692999
"571","Czech Republic",1991,"Czech Republic1991","29,675,502,270",3070,0.000298168998509369,4675201,0.000102557918683188,4992301,9667501,0.000197051957894807
"572","Czech Republic",1992,"Czech Republic1992","34,590,052,812",3573,0.00031728401467193,4683501,0.000101432438093702,4998401,9681901,0.000205744718934846
"573","Czech Republic",1993,"Czech Republic1993","40,614,350,197",4186,0.000300939173015745,4695301,0.000101036300985144,5008101,9703401,0.000197662654568228
"574","Czech Republic",1994,"Czech Republic1994","47,554,674,591",4891,0.000285101169488396,4707101,0.000106047899763206,5016601,9723701,0.000192622130195077
"575","Czech Republic",1995,"Czech Republic1995","59,775,697,061",6134,0.000272297626179224,4719101,8.95486568596958e-05,5025201,9744301,0.000177950168000763
"576","Czech Republic",1996,"Czech Republic1996","66,985,765,439",6861,0.00025509875196053,4731501,7.21325665422926e-05,5032401,9763901,0.000160693968527538
"577","Czech Republic",1997,"Czech Republic1997","61,792,161,168",6314,0.000276489868395459,4745201,7.06138905853634e-05,5041501,9786701,0.000170333189907406
"578","Czech Republic",1998,"Czech Republic1998","66,490,372,105",6779,0.000266731068872736,4757601,6.8505342129736e-05,5050701,9808301,0.000164554493178788
"579","Czech Republic",1999,"Czech Republic1999","64,867,483,193",6606,0.000269895053637969,4764815,6.44982334210852e-05,5054402,9819216,0.00016406605170922
"580","Czech Republic",2000,"Czech Republic2000","61,649,492,817",6278,0.000272513976043945,4766728,6.96613665976914e-05,5053016,9819743,0.000168028837414584
"581","Czech Republic",2001,"Czech Republic2001","67,523,642,262",6863,0.000270622194906911,4785269,6.53101161807594e-05,5052816,9838084,0.000165072792629134
"582","Czech Republic",2002,"Czech Republic2002","81,910,771,994",8399,0.000257069517343004,4734128,6.35668748432e-05,5018337,9752464,0.00015739612061116
"583","Czech Republic",2003,"Czech Republic2003","99,627,140,274",10220,0.000288475651155645,4735235,7.08114009148035e-05,5013317,9748551,0.000176436477585233
"584","Czech Republic",2004,"Czech Republic2004","119,162,172,468",12226,0.000271802774669164,4735051,5.9462071778303e-05,5011598,9746648,0.000162517411114057
"585","Czech Republic",2005,"Czech Republic2005","136,280,689,891",13961,0.000268293386610138,4748533,5.84456800264581e-05,5013202,9761734,0.000160422318411872
"586","Czech Republic",2006,"Czech Republic2006","155,463,807,113",15896,0.000239970069874749,4763094,5.16221410751397e-05,5017227,9780320,0.000143246846728941
"587","Czech Republic",2007,"Czech Republic2007","189,227,050,760",19273,0.000240130731346332,4789058,4.59314023453648e-05,5029239,9818296,0.000140553920965512
"588","Czech Republic",2008,"Czech Republic2008","235,718,586,901",23811,0.000232169860757985,4841283,5.08074529986579e-05,5058313,9899595,0.000139399642106571
"589","Czech Republic",2009,"Czech Republic2009","206,179,982,164",20748,0.00025295641526032,4866451,4.63423282149054e-05,5070958,9937408,0.000147422748467206
"590","Czech Republic",2010,"Czech Republic2010","207,477,857,919",20862,0.000255967840907153,4867799,5.08126478588968e-05,5077476,9945274,0.000151127057937267
"591","Czech Republic",2011,"Czech Republic2011","227,948,349,666",23010,0.000275831018249376,4850796,5.02420718406242e-05,5055524,9906319,0.00016060455957455
"592","Czech Republic",2012,"Czech Republic2012","207,376,427,021",20898,0.000284106104681065,4860860,5.51136259254496e-05,5062269,9923128,0.000167185185961523
"593","Czech Republic",2013,"Czech Republic2013","209,402,444,996",21073,0.000266035139646878,4867778,5.60267855381452e-05,5069004,9936781,0.000158803942645007
"594","Czech Republic",2014,"Czech Republic2014","207,818,330,724",20859,0.000245216837649245,4881394,5.78542564694932e-05,5081735,9963128,0.000149551426018014
"595","Czech Republic",2015,"Czech Republic2015","186,829,940,546",18703,0.000231597637704095,4896423,5.00696655581963e-05,5092904,9989326,0.000138948313429755
"596","Czech Republic",2016,"Czech Republic2016","195,305,084,919",19505,0.000243657946498594,4354465,5.66060952306851e-05,4575479,8929943,0.000147705310101084
"597","Denmark",1994,"Denmark1994","156,162,311,732",32034,0.000283915499076337,2398601,0.000129225001322537,2476301,4874901,0.000205132370893276
"598","Denmark",1995,"Denmark1995","185,006,961,302",37841,0.000260171954543887,2406101,0.000120821538130673,2483001,4889101,0.000189196336913473
"599","Denmark",1996,"Denmark1996","187,632,400,366",38158,0.000261005921778342,2421401,0.000104972112275287,2495901,4917301,0.000181603688690198
"600","Denmark",1997,"Denmark1997","173,537,588,008",35148,0.000230674247255655,2432001,0.000102981637735346,2505301,4937301,0.000165677563510914
"601","Denmark",1998,"Denmark1998","176,992,000,955",35710,0.000224433704208664,2441701,8.62925651996003e-05,2514701,4956401,0.000154144105773524
"602","Denmark",1999,"Denmark1999","177,965,224,621",35763,0.000229975045261046,2452440,7.92467752505981e-05,2523762,4976201,0.000153329819273779
"603","Denmark",2000,"Denmark2000","164,158,800,460",32841,0.000216721131040797,2463996,7.7329268023243e-05,2534616,4998611,0.000145840514494927
"604","Denmark",2001,"Denmark2001","164,791,416,350",32837,0.000205273342872348,2474749,8.6881177998698e-05,2543704,5018452,0.000145064653403081
"605","Denmark",2002,"Denmark2002","178,635,160,297",35435,0.000202656814757598,2486963,7.2819496519737e-05,2554261,5041223,0.000136673184265009
"606","Denmark",2003,"Denmark2003","218,095,997,085",43129,0.000192749725101224,2495464,6.01252244447299e-05,2561321,5056784,0.000125376128385155
"607","Denmark",2004,"Denmark2004","251,373,036,671",49552,0.000187705977357068,2503916,7.51261282056572e-05,2569013,5072928,0.000130496628377142
"608","Denmark",2005,"Denmark2005","264,467,308,109",51960,0.000182256857215282,2512937,6.79106079085978e-05,2576917,5089853,0.000124168615478679
"609","Denmark",2006,"Denmark2006","282,884,912,894",55354,0.000187365838335367,2524473,6.92191652787386e-05,2585989,5110461,0.000127385768133247
"610","Denmark",2007,"Denmark2007","319,423,370,134",62229,0.000158472295534274,2536721,6.97150771757459e-05,2596282,5133002,0.000113383941794685
"611","Denmark",2008,"Denmark2008","353,361,056,080",68447,0.00016412983570956,2552857,7.12733793927968e-05,2609670,5162526,0.000116996989458261
"612","Denmark",2009,"Denmark2009","321,241,396,034",61863,0.000186099387974398,2568520,5.56344769139784e-05,2624272,5192791,0.000119974017825867
"613","Denmark",2010,"Denmark2010","321,995,350,347",61711,0.000157311720924357,2580863,6.02975284839457e-05,2636924,5217786,0.000108091822853601
"614","Denmark",2011,"Denmark2011","344,003,209,696",65598,0.000168813384511796,2594581,5.77451972413647e-05,2649571,5244151,0.000112506295108589
"615","Denmark",2012,"Denmark2012","327,148,899,962",62071,0.000189737464678167,2608868,6.31181967131199e-05,2661673,5270540,0.000125603828070748
"616","Denmark",2013,"Denmark2013","343,584,385,594",64831,0.00017187454149322,2624007,6.01713275775659e-05,2675693,5299699,0.000115289566445189
"617","Denmark",2014,"Denmark2014","352,993,633,221",66114,0.000177640100400673,2645799,5.9776436128878e-05,2693369,5339167,0.000117995934571816
"618","Denmark",2015,"Denmark2015","301,298,464,861",55972,0.000146378407275643,2671159,6.45303316527177e-05,2711903,5383061,0.000104958870055532
"619","Dominica",1985,"Dominica1985","98,585,185",1485,2.99392233765456e-05,33401,3.03021120572104e-05,33001,66401,1.50600141564133e-05
"620","Ecuador",1985,"Ecuador1985","17,149,094,590",2238,7.26159722461754e-05,3855901,3.02162352620313e-05,3805901,7661801,5.14239406635594e-05
"621","Ecuador",1986,"Ecuador1986","15,314,143,988",1943,6.22762184770767e-05,3966201,3.37156052934522e-05,3915101,7881301,4.7961624609947e-05
"622","Ecuador",1987,"Ecuador1987","13,945,431,882",1669,6.19563774678e-05,4196501,3.17284734926632e-05,4160301,8356801,4.67882387052175e-05
"623","Ecuador",1988,"Ecuador1988","13,051,886,552",1519,7.5320383943919e-05,4314901,3.34244832235974e-05,4278301,8593201,5.43452899565598e-05
"624","Ecuador",1989,"Ecuador1989","13,890,828,708",1619,6.22950423373844e-05,4302108,3.85828360629326e-05,4276513,8578620,5.03577498478776e-05
"625","Ecuador",1990,"Ecuador1990","15,239,278,100",1732,6.70743852666581e-05,4413011,3.50963234550097e-05,4387924,8800934,5.10173124806981e-05
"626","Ecuador",1991,"Ecuador1991","16,988,535,268",1869,6.70846522811741e-05,4561401,4.1939818126875e-05,4530301,9091701,5.44452572736389e-05
"627","Ecuador",1992,"Ecuador1992","18,094,238,119",1955,7.20121842890974e-05,4638104,3.7486026704352e-05,4615053,9253156,5.46840450976942e-05
"628","Ecuador",1993,"Ecuador1993","18,938,717,359",1996,7.42346939311981e-05,4755189,4.71130476522068e-05,4733296,9488484,6.05997754751971e-05
"629","Ecuador",1994,"Ecuador1994","22,708,673,337",2335,7.01846698211461e-05,4872859,3.54463916603708e-05,4852398,9725256,5.27492541070384e-05
"630","Ecuador",1995,"Ecuador1995","24,432,884,442",2453,7.35527985837779e-05,4989613,3.6411536462231e-05,4970952,9960564,5.49165689814352e-05
"631","Ecuador",1996,"Ecuador1996","25,226,393,197",2474,7.77513753865781e-05,5106019,3.89010951444164e-05,5089831,10195849,5.82590032473019e-05
"632","Ecuador",1997,"Ecuador1997","28,162,053,027",2701,7.48957780234717e-05,5220588,3.64880308696423e-05,5207187,10427774,5.56206914342409e-05
"633","Ecuador",1998,"Ecuador1998","27,981,896,948",2626,7.01235975280494e-05,5333440,3.26882845188284e-05,5323008,10656447,5.1330429363558e-05
"634","Ecuador",1999,"Ecuador1999","19,645,272,636",1805,7.84154280426426e-05,5445357,3.51236721045222e-05,5437928,10883284,5.669244687541e-05
"635","Ecuador",2000,"Ecuador2000","18,327,764,882",1650,6.69431972574884e-05,5556950,2.95365907029979e-05,5552435,11109384,4.81574855995616e-05
"636","Ecuador",2001,"Ecuador2001","24,468,324,000",2160,7.0608965255623e-05,5665003,3.2842885462909e-05,5663327,11328329,5.16404493548872e-05
"637","Ecuador",2002,"Ecuador2002","28,548,945,000",2472,6.89311890075883e-05,5773874,3.1342544924603e-05,5774898,11548771,5.0048615562643e-05
"638","Ecuador",2003,"Ecuador2003","32,432,858,000",2755,7.71627626104604e-05,5883667,3.78779064286621e-05,5887337,11771003,5.74292607010635e-05
"639","Ecuador",2004,"Ecuador2004","36,591,661,000",3051,9.27611903196023e-05,5993886,3.94982291627259e-05,6000269,11994154,6.60321686715045e-05
"640","Ecuador",2005,"Ecuador2005","41,507,085,000",3397,0.000112054179178564,6104190,4.26927163118073e-05,6113455,12217644,7.72653058150982e-05
"641","Ecuador",2006,"Ecuador2006","46,802,044,000",3759,9.69690810145314e-05,6218477,4.79866548952246e-05,6230899,12449375,7.23731110999548e-05
"642","Ecuador",2007,"Ecuador2007","51,007,777,000",4024,0.00011562450342277,6330838,4.33308469305531e-05,6346518,12677355,7.93540923954563e-05
"643","Ecuador",2008,"Ecuador2008","61,762,635,000",4787,0.000104624349687485,6442095,3.96217975604735e-05,6461090,12903184,7.19977332726558e-05
"644","Ecuador",2009,"Ecuador2009","62,519,686,000",4762,0.000109857397469099,6553951,3.74075531628238e-05,6576212,13130162,7.34949043279131e-05
"645","Ecuador",2010,"Ecuador2010","69,555,367,000",5206,9.88387867396444e-05,6667423,3.81002811352509e-05,6692864,13360286,6.83368604534364e-05
"646","Ecuador",2011,"Ecuador2011","79,276,664,000",5836,9.6645144555315e-05,6777371,3.8935180124428e-05,6806184,13583554,6.76553426297713e-05
"647","Ecuador",2012,"Ecuador2012","87,924,544,000",6364,0.000103307838641862,6892023,3.84179877062439e-05,6923840,13815862,7.07158192518136e-05
"648","Ecuador",2013,"Ecuador2013","95,129,659,000",6769,7.00424363013257e-05,7010036,2.65452342858246e-05,7044579,14054614,4.81692346726847e-05
"649","Ecuador",2014,"Ecuador2014","101,726,331,000",7116,7.96742780851129e-05,7129026,2.34436454533771e-05,7166121,14295146,5.14160540927669e-05
"650","Ecuador",2015,"Ecuador2015","99,290,381,000",6832,0.000111490919216412,7247227,3.66416035353795e-05,7286799,14534025,7.38955657500245e-05
"651","El Salvador",1990,"El Salvador1990","4,817,542,204",1068,0.000171972427697257,2186397,8.47619158258242e-05,2324157,4510553,0.000126813718849995
"652","El Salvador",1991,"El Salvador1991","5,252,342,400",1148,0.000144859060257308,2215947,6.5649036018026e-05,2361040,4576986,0.000103780085846887
"653","El Salvador",1992,"El Salvador1992","5,813,399,300",1266,0.000122246049504724,2233201,6.27543831604549e-05,2358401,4591601,9.1471362603153e-05
"654","El Salvador",1993,"El Salvador1993","6,680,269,200",1423,0.000119574210689759,2283101,6.34538555682417e-05,2411201,4694301,9.05353107949405e-05
"655","El Salvador",1995,"El Salvador1995","8,921,947,100",1845,0.00017988885530582,2329216,8.09673645681229e-05,2507183,4836398,0.000128401343313764
"656","El Salvador",1996,"El Salvador1996","9,586,327,800",1959,0.000158542463452349,2352682,6.6543004302458e-05,2539711,4892392,0.000110579855416328
"657","El Salvador",1997,"El Salvador1997","10,221,705,900",2065,0.000159918525719528,2376210,7.73387991266545e-05,2573094,4949303,0.000116784120915612
"658","El Salvador",1998,"El Salvador1998","10,936,669,900",2185,0.000144196407175647,2399505,6.44459660853104e-05,2606835,5006339,0.000102470088421899
"659","El Salvador",1999,"El Salvador1999","11,284,197,000",2229,0.000143251926057236,2422306,6.43828431084794e-05,2640455,5062760,0.000101920691480536
"660","El Salvador",2000,"El Salvador2000","11,784,927,700",2303,0.000130903277613535,2444553,5.34851763776547e-05,2673638,5118190,9.02662855423499e-05
"661","El Salvador",2001,"El Salvador2001","12,282,533,600",2373,0.000147108825273215,2467561,5.65089647963923e-05,2707535,5175095,9.95150813656561e-05
"662","El Salvador",2002,"El Salvador2002","12,664,190,300",2421,0.000122512346633622,2489545,4.85239418223476e-05,2740915,5230459,8.35490728442762e-05
"663","El Salvador",2003,"El Salvador2003","13,243,892,200",2507,0.000154965385752267,2510238,5.04812667624849e-05,2773306,5283543,9.99329427242288e-05
